Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,target,tenure_ratio,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
36,188,7,4,2,4678,2,18,8,6,6,2,0,1,0,0.75,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
38,1333,1,3,4,13582,1,13,15,3,15,12,5,11,0,1.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
32,1184,1,3,3,2332,6,20,5,3,3,0,0,2,0,0.6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
25,867,19,2,3,2413,1,18,1,2,1,0,0,0,1,1.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
40,658,10,4,1,9705,2,12,11,2,1,0,0,0,0,0.09090909090909091,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
26,1283,1,3,3,4294,1,12,7,2,7,7,0,7,0,1.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
41,263,6,3,4,4721,2,13,20,3,18,13,2,17,0,0.9,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
36,938,2,4,3,2519,4,21,16,6,11,8,3,9,0,0.6875,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
19,419,21,3,4,2121,1,13,1,3,1,0,0,0,1,1.0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
20,129,4,3,1,2973,1,19,1,2,1,0,0,0,1,1.0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
31,616,12,3,4,5855,0,11,10,2,9,7,8,5,0,0.9,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
40,1469,9,4,4,3617,8,14,3,2,1,1,0,0,0,0.3333333333333333,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
32,498,3,4,3,6725,1,12,8,2,8,7,6,3,0,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
36,530,3,1,3,10325,1,11,16,6,16,7,3,7,1,1.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
33,1069,1,3,2,6949,0,14,6,3,5,0,1,4,0,0.8333333333333334,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37,625,1,4,1,10609,5,11,17,2,14,1,11,7,1,0.8235294117647058,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
45,805,4,2,3,4447,1,12,9,5,9,7,0,8,0,1.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
29,1404,20,3,3,2157,1,15,3,5,3,1,0,2,0,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
35,1219,18,3,3,4601,1,16,5,3,5,2,1,0,0,1.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
52,1053,1,2,4,17099,2,15,26,2,9,8,7,8,0,0.34615384615384615,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
58,289,2,3,4,2479,4,24,7,4,1,0,0,0,1,0.14285714285714285,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
53,1376,2,2,3,14852,6,13,22,3,17,13,15,2,0,0.7727272727272727,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
30,231,8,2,3,7264,5,11,10,2,8,4,7,7,0,0.8,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
38,152,10,3,3,5666,1,13,6,1,5,3,1,3,0,0.8333333333333334,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
35,882,3,4,4,7823,6,13,12,2,10,9,0,8,0,0.8333333333333334,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
39,903,2,5,1,7880,0,18,9,3,8,7,0,7,0,0.8888888888888888,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
40,1479,24,3,2,13194,4,16,22,2,1,0,0,0,1,0.045454545454545456,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
47,1379,16,4,3,5067,1,19,20,3,19,10,2,7,0,0.95,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
36,1229,8,4,1,5079,4,13,12,3,7,7,0,7,0,0.5833333333333334,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
31,335,9,2,3,2321,0,22,4,0,3,2,1,2,1,0.75,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
33,722,17,3,4,17444,1,11,10,2,10,8,6,0,0,1.0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
29,906,10,3,4,2404,6,20,3,5,0,0,0,0,1,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
33,461,13,1,2,3452,3,18,5,4,3,2,0,2,0,0.6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
45,974,1,4,4,2270,3,14,8,2,5,3,0,2,0,0.625,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50,1126,1,2,4,17399,9,22,32,1,5,4,1,3,0,0.15625,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
33,827,1,4,3,5488,1,13,6,2,6,5,1,2,0,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
41,840,9,3,1,19419,2,17,21,2,18,16,0,11,0,0.8571428571428571,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
27,1134,16,4,3,2811,9,14,4,2,2,2,2,2,0,0.5,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
45,248,23,2,4,3633,1,15,9,2,9,8,0,8,0,1.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
47,955,4,2,4,4163,1,17,9,0,9,0,0,7,0,1.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
30,138,22,3,1,2132,4,11,7,2,5,2,0,1,1,0.7142857142857143,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
50,939,24,3,4,13973,3,18,22,2,12,11,1,5,0,0.5454545454545454,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
38,1391,10,1,3,2684,0,17,3,0,2,1,0,2,0,0.6666666666666666,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
46,566,7,2,4,10845,6,13,13,3,8,7,0,7,0,0.6153846153846154,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
24,1206,17,1,4,4377,1,15,5,6,4,2,3,2,0,0.8,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35,622,14,4,3,3743,1,24,5,2,4,2,0,2,1,0.8,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
31,853,1,1,3,4148,1,12,4,1,4,3,0,3,0,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
18,287,5,2,2,1051,1,15,0,2,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
54,1441,17,3,3,10739,8,11,22,2,10,7,0,8,0,0.45454545454545453,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
35,583,25,4,3,10388,1,11,16,3,16,10,10,1,0,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,153,8,2,2,11416,0,12,9,4,8,7,1,7,0,0.8888888888888888,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
20,1097,11,3,4,2600,1,15,1,2,1,0,0,0,1,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
30,109,5,3,2,2422,0,17,4,3,3,2,1,2,1,0.75,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
26,1066,2,2,4,5472,1,12,8,2,8,7,1,3,0,1.0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
22,217,8,1,2,2451,1,15,4,3,4,3,1,1,0,1.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
48,277,6,3,1,4240,2,13,19,0,2,2,2,2,0,0.10526315789473684,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
48,1355,4,4,3,10999,7,14,27,3,15,11,4,8,0,0.5555555555555556,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
41,549,7,2,4,5003,6,14,8,6,2,2,2,1,0,0.25,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
39,466,1,1,4,12742,1,16,21,3,21,6,11,8,0,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
27,1055,2,4,1,4227,0,18,4,2,3,2,2,2,0,0.75,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
35,802,10,3,2,3917,1,20,3,4,3,2,1,2,0,1.0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
42,265,5,2,4,18303,6,13,21,3,1,0,0,0,0,0.047619047619047616,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
50,804,9,3,1,2380,4,18,8,5,1,0,0,0,0,0.125,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
59,715,2,3,3,13726,3,13,30,4,5,3,4,3,0,0.16666666666666666,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
37,1141,11,2,1,4777,5,15,15,2,1,0,0,0,1,0.06666666666666667,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55,135,18,4,3,6385,3,14,17,3,8,7,6,7,0,0.47058823529411764,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
41,247,7,1,2,19973,1,22,21,3,21,16,5,10,0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,1035,3,4,2,6861,8,12,19,1,1,0,0,0,0,0.05263157894736842,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
26,265,29,2,2,4969,8,18,7,6,2,2,2,2,1,0.2857142857142857,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
52,266,2,1,1,19845,1,15,33,3,32,14,6,9,1,0.9696969696969697,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
44,1448,28,3,4,13320,3,18,23,2,12,11,11,11,0,0.5217391304347826,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
50,145,1,3,4,6347,0,12,19,3,18,7,0,13,0,0.9473684210526315,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36,885,16,4,3,2743,1,16,18,1,17,13,15,14,1,0.9444444444444444,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
39,945,22,3,4,10880,1,13,21,2,21,6,2,8,0,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
33,1038,8,1,2,2342,0,19,3,2,2,2,2,2,0,0.6666666666666666,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
45,1234,11,2,4,17650,3,13,26,4,9,3,1,1,0,0.34615384615384615,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32,1109,29,4,4,4025,9,12,10,2,8,7,7,7,0,0.8,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
34,216,1,4,2,9725,0,11,16,2,15,1,0,9,0,0.9375,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
59,1089,1,2,2,11904,3,14,14,1,6,4,0,4,0,0.42857142857142855,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1
45,788,24,4,2,2177,1,16,6,3,6,3,0,4,0,1.0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
53,124,2,3,3,7525,2,12,30,2,15,7,6,12,0,0.5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36,660,15,3,1,4834,7,14,9,3,1,0,0,0,1,0.1111111111111111,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
26,342,2,3,1,2042,6,14,6,2,3,2,1,2,1,0.5,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
34,1333,10,4,3,2220,1,19,1,2,1,1,0,0,0,1.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
28,1144,10,1,4,1052,1,22,1,5,1,0,0,0,0,1.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
38,1186,3,4,3,2821,3,16,8,2,2,2,2,2,0,0.25,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
50,1464,2,4,2,19237,2,11,29,2,8,1,7,7,0,0.27586206896551724,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
37,124,3,3,4,4107,3,15,8,3,4,3,0,1,0,0.5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
40,300,26,3,3,8396,1,14,8,3,7,7,7,5,0,0.875,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
26,921,1,1,1,2007,1,13,5,5,5,3,1,3,0,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46,430,1,4,4,19627,9,17,23,0,2,2,2,2,0,0.08695652173913043,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
54,1082,2,4,3,10686,6,11,13,4,9,4,7,0,0,0.6923076923076923,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
56,1240,9,3,1,2942,2,19,18,4,5,4,0,3,0,0.2777777777777778,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
36,796,12,5,4,8858,0,11,15,2,14,8,7,8,0,0.9333333333333333,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
55,444,2,1,3,16756,7,15,31,3,9,7,6,2,0,0.2903225806451613,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
43,415,25,3,3,10798,5,13,18,5,1,0,0,0,0,0.05555555555555555,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20,769,9,3,4,2323,1,14,2,3,2,2,0,2,1,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
21,1334,10,3,3,1416,1,13,1,6,1,0,1,0,1,1.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
46,1003,8,4,4,4615,8,23,19,2,16,13,1,7,0,0.8421052631578947,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
51,1323,4,4,1,2461,9,12,18,2,10,0,2,7,1,0.5555555555555556,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
28,1366,24,2,2,8722,1,12,10,2,10,7,1,9,1,1.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
26,192,1,2,1,3955,1,16,6,2,5,3,1,3,0,0.8333333333333334,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
30,1176,20,3,3,9957,0,15,7,1,6,2,0,2,0,0.8571428571428571,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
41,509,7,2,2,3376,1,13,10,3,10,6,0,8,0,1.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
38,330,17,1,3,8823,0,18,20,4,19,9,1,9,0,0.95,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40,1492,20,4,1,10322,4,20,14,6,11,10,11,1,0,0.7857142857142857,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
27,1277,8,5,1,4621,1,19,3,4,3,2,1,2,0,1.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
55,1091,2,1,4,10976,3,18,23,4,3,2,1,2,0,0.13043478260869565,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
28,857,10,3,3,3660,3,13,10,4,8,7,1,7,0,0.8,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
44,1376,1,2,2,10482,9,14,24,1,20,6,3,6,1,0.8333333333333334,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
33,654,5,3,4,7119,4,15,9,2,3,2,1,2,0,0.3333333333333333,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,1204,4,3,4,9582,0,22,9,2,8,7,4,7,1,0.8888888888888888,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
33,827,29,4,1,4508,1,22,14,4,13,7,3,8,1,0.9285714285714286,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
28,895,15,2,1,2207,1,16,4,5,4,2,2,2,0,1.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
34,618,3,1,1,7756,0,17,7,1,6,2,0,4,0,0.8571428571428571,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
37,309,10,4,4,6694,2,14,8,5,1,0,0,0,0,0.125,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
25,1219,4,1,4,3691,1,15,7,3,7,7,5,6,1,1.0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1
26,1330,21,3,1,2377,1,20,1,0,1,1,0,0,1,1.0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
33,1017,25,3,1,2313,4,20,5,0,2,2,2,2,1,0.4,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
42,469,2,2,4,17665,0,17,23,3,22,6,13,7,0,0.9565217391304348,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
28,1009,1,3,1,2596,1,15,1,2,1,0,0,0,1,1.0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
50,959,1,4,4,4728,3,14,5,4,0,0,0,0,1,0.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
33,970,7,3,4,4302,0,17,4,3,3,2,0,2,0,0.75,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
34,697,3,4,3,2979,3,17,6,2,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
48,1262,1,4,1,16885,2,22,27,3,5,4,2,1,0,0.18518518518518517,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
45,1050,9,4,2,5593,1,13,15,2,15,10,4,12,0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
52,994,7,4,2,10445,7,19,18,4,8,6,4,0,0,0.4444444444444444,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
38,770,10,4,3,8740,0,14,9,2,8,7,2,7,0,0.8888888888888888,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
29,1107,28,4,3,2514,4,22,11,1,7,5,1,7,0,0.6363636363636364,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28,950,3,3,4,7655,0,17,10,3,9,7,1,7,0,0.9,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
46,406,3,1,1,17465,3,12,23,3,12,9,4,9,0,0.5217391304347826,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
38,130,2,2,4,7351,7,16,10,2,1,0,0,0,0,0.1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
43,1082,27,3,3,10820,8,11,18,1,8,7,0,1,0,0.4444444444444444,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
39,203,2,3,1,12169,7,11,21,4,18,7,11,5,1,0.8571428571428571,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40,1308,14,3,3,19626,1,14,21,2,20,7,4,9,0,0.9523809523809523,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
21,984,1,1,4,2070,1,11,2,6,2,2,2,2,0,1.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
39,439,9,3,3,6782,9,15,9,2,5,4,0,3,0,0.5555555555555556,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
36,217,18,4,1,7779,2,20,18,0,11,9,0,9,0,0.6111111111111112,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
31,793,20,3,3,2791,0,12,3,4,2,2,2,2,0,0.6666666666666666,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
28,1451,2,1,1,3201,0,17,6,2,5,3,0,4,0,0.8333333333333334,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
35,1182,11,2,4,4968,1,11,5,3,5,2,0,2,0,1.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
49,174,8,4,4,13120,6,17,22,3,9,8,2,3,0,0.4090909090909091,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
34,1003,2,2,4,4033,2,11,5,3,3,2,0,2,0,0.6,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
29,490,10,3,4,3291,0,14,8,2,7,5,1,1,0,0.875,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42,188,29,3,2,4272,4,19,16,3,1,0,0,0,0,0.0625,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
29,718,8,1,2,5056,1,15,10,2,10,7,1,2,0,1.0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
38,433,1,3,3,2844,1,13,7,2,7,6,5,0,0,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
28,773,6,3,3,2703,1,14,3,2,3,1,0,2,0,1.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
18,247,8,1,3,1904,1,12,0,0,0,0,0,0,1,0.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
33,603,9,4,1,8224,0,17,6,3,5,2,0,3,1,0.8333333333333334,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
41,167,12,4,2,4766,3,11,6,4,1,0,0,0,0,0.16666666666666666,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
31,874,15,3,3,2610,1,12,2,5,2,2,2,2,1,1.0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
37,367,25,2,3,5731,7,13,9,2,6,2,1,3,0,0.6666666666666666,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,199,6,3,4,2539,1,13,4,0,4,2,2,2,0,1.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
34,1400,9,1,2,5714,1,20,6,3,6,5,1,3,0,1.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
35,528,8,4,3,4323,1,17,6,2,5,4,1,4,0,0.8333333333333334,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
29,408,23,1,4,7336,1,13,11,3,11,8,3,10,1,1.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
40,593,9,4,2,13499,9,17,20,3,18,7,2,13,0,0.9,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
42,481,12,3,3,13758,0,12,22,2,21,9,13,14,1,0.9545454545454546,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
42,647,4,4,2,5155,7,13,9,3,6,4,1,5,0,0.6666666666666666,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
35,982,1,4,4,2258,6,12,10,2,8,0,1,7,0,0.8,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
24,477,24,3,4,3597,8,22,6,2,4,3,1,2,0,0.6666666666666666,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
28,1485,12,1,3,2515,1,11,1,4,1,1,0,0,1,1.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
26,1384,3,4,1,4420,1,22,8,2,8,7,0,7,0,1.0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
30,852,10,3,3,6578,1,18,10,3,10,3,1,4,0,1.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
40,902,26,2,3,4422,3,13,16,3,1,1,0,0,0,0.0625,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
35,819,2,3,3,10274,2,18,15,2,7,7,6,4,0,0.4666666666666667,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
34,669,1,3,4,5343,0,20,14,3,13,9,4,9,0,0.9285714285714286,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
35,636,4,4,4,2376,1,13,2,2,2,2,2,2,0,1.0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
43,1372,9,3,1,5346,8,13,7,2,4,3,1,3,1,0.5714285714285714,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32,862,2,1,3,2827,1,12,1,3,1,0,0,0,0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
